15328312	MATCH	16	2	313
15328313	MATCH	16	1	313
15328314	MATCH	10	1	203
15328315	MATCH	36	1	424
15328316	otherconfig	44	2	1365
15328317	MATCH	52	2	856
15328318	MATCH	66	2	640
15328319	otherconfig	32	1	1122
15328320	MATCH	36	1	437
15328321	MATCH	45	2	682
15328322	MATCH	21	2	181
15328323	MATCH	16	1	313
15328324	MATCH	81	1	4349
15328325	MATCH	13	1	227
15328326	MATCH	47	2	760
15328327	MATCH	16	1	313
15328328	MATCH	66	2	640
15328329	MATCH	14	1	229
15328330	MATCH	21	1	284
15328331	MATCH	12	1	692
15328332	MATCH	44	2	2718
15328333	MATCH	16	1	307
15328334	MATCH	36	1	573
15328335	MATCH	100	1	3575
15328336	MATCH	32	1	2006
15328337	MATCH	44	2	662
15328338	MATCH	36	1	1840
15328339	MATCH	100	1	1760
15328340	MATCH	39	2	451
15328341	MATCH	21	2	184
15328342	MATCH	24	1	913
15328343	MATCH	7	2	1193
15328344	MATCH	71	2	1183
15328345	MATCH	18	1	295
15328346	MATCH	28	1	519
15328347	MATCH	35	2	1164
15328348	MATCH	100	2	352
15328349	MATCH	19	1	712
15328350	otherconfig	47	1	1865
15328351	MATCH	11	1	233
15328352	MATCH	44	2	439
15328353	MATCH	23	1	888
15328354	MATCH	17	1	271
15328355	MATCH	20	2	181
15328356	MATCH	18	1	386
15328357	MATCH	11	1	338
15328358	MATCH	21	1	213
15328359	MATCH	21	1	213
15328360	MATCH	21	1	292
15328361	MATCH	21	1	213
15328362	MATCH	19	1	209
15328363	MATCH	11	2	221
15328364	MATCH	21	1	213
15328365	MATCH	6	1	188
15328366	MATCH	7	1	313
15328367	MATCH	15	2	838
15328368	MATCH	11	1	331
15328369	MATCH	20	2	591
15328370	MATCH	100	2	5351
15328371	MATCH	7	1	763
15328372	MATCH	12	1	743
15328373	MATCH	47	2	2047
15328374	MATCH	34	1	2800
15328375	MATCH	27	1	1367
15328376	MATCH	22	1	338
15328377	MATCH	42	1	507
15328378	MATCH	32	2	566
15328379	MATCH	52	1	451
15328380	MATCH	27	1	269
15328381	MATCH	17	1	273
15328382	MATCH	17	1	177
15328383	MATCH	22	1	346
15328384	MATCH	25	1	373
15328385	MATCH	30	1	902
15328386	MATCH	44	1	539
15328387	MATCH	21	1	277
15328388	MATCH	52	1	856
15328389	MATCH	20	2	311
15328390	MATCH	46	1	535
15328391	MATCH	46	2	2104
15328392	MATCH	29	1	374
15328393	MATCH	31	1	362
15328394	MATCH	25	1	312
15328395	MATCH	31	1	362
15328396	MATCH	31	1	290
15328397	MATCH	20	2	311
15328398	MATCH	46	2	2349
15328399	MATCH	31	1	250
15328400	MATCH	20	2	311
15328401	MATCH	66	1	560
15328402	MATCH	39	1	1601
15328403	MATCH	25	1	340
15328404	MATCH	43	1	559
15328405	MATCH	62	1	3562
15328406	MATCH	37	1	589
15328407	MATCH	67	1	843
15328408	MATCH	31	1	306
15328409	MATCH	62	1	698
15328410	MATCH	26	1	321
15328411	MATCH	33	1	443
15328412	MATCH	17	1	329
15328413	MATCH	52	1	705
15328414	MATCH	62	1	637
15328415	MATCH	43	1	593
15328416	MATCH	49	2	525
15328417	MATCH	30	1	381
15328418	MATCH	17	1	329
15328419	MATCH	67	1	843
15328420	MATCH	27	1	409
15328421	MATCH	67	1	843
15328422	MATCH	49	1	554
15328423	MATCH	17	1	151
15328424	MATCH	13	1	772
15328425	MATCH	17	1	248
15328426	MATCH	17	1	268
15328427	MATCH	60	1	3599
15328428	MATCH	9	1	419
15328429	MATCH	26	2	833
15328430	MATCH	17	2	592
15328431	MATCH	57	2	2935
15328432	MATCH	30	2	1422
15328433	MATCH	22	1	284
15328434	MATCH	11	1	113
15328435	MATCH	31	1	276
15328436	MATCH	50	2	682
15328437	MATCH	27	1	1367
15328438	MATCH	26	1	191
15328439	MATCH	46	2	3441
15328440	MATCH	60	1	1945
15328441	MATCH	11	1	749
15328442	MATCH	26	1	214
15328443	MATCH	21	1	887
15328444	MATCH	31	2	230
15328445	MATCH	16	1	594
15328446	MATCH	31	2	231
15328447	MATCH	100	1	7729
15328448	MATCH	13	2	1074
15328449	MATCH	0	2	3
15328450	MATCH	39	2	2095
15328451	MATCH	100	2	909
15328452	MATCH	0	2	3
15328453	MATCH	0	2	3
15328454	MATCH	14	1	199
15328455	MATCH	10	2	242
15328456	MATCH	0	2	3
15328457	MATCH	35	1	388
15328458	MATCH	0	2	3
15328459	MATCH	14	1	91
15328460	MATCH	14	1	573
15328461	MATCH	32	2	331
15328462	MATCH	0	2	3
15328463	MATCH	41	1	1523
15328464	MATCH	14	1	167
15328465	MATCH	31	1	1213
15328466	MATCH	13	2	209
15328467	MATCH	21	1	225
15328468	MATCH	93	2	744
15328469	MATCH	15	2	418
15328470	MATCH	22	2	315
15328471	MATCH	28	2	1396
15328472	MATCH	31	2	652
15328473	MATCH	42	2	1400
15328474	MATCH	35	2	1371
15328475	MATCH	34	1	687
15328476	MATCH	10	1	414
15328477	MATCH	63	1	686
15328478	MATCH	21	2	213
